LogS,split
0.6961288461970306,training/common sample
-0.5461240290919005,training/common sample
0.255515241852263,training/common sample
-0.7429006882013806,training/common sample
-0.4475198051978447,training/common sample
-1.370439117980145,training/common sample
-0.5382708679196674,training/common sample
-1.0143056510336492,training/common sample
0.3872477832687337,training/common sample
-0.8252566802517182,training/common sample
-0.2179768697043761,training/common sample
0.0077422246609237,training/common sample
0.7561383766308636,training/common sample
-0.7563929716611684,training/common sample
-3.3677983001959433,training/common sample
-0.9752139350207168,training/common sample
-1.5228512353425712,training/common sample
-4.141526847902529,training/common sample
-1.3569795344353717,training/common sample
-1.6066874560261966,training/common sample
-3.0016494807788003,training/common sample
0.6566673807955509,training/common sample
-0.5323343309362949,training/common sample
-2.035897080474291,training/common sample
-0.6543934349141155,training/common sample
-1.4006033027392644,training/common sample
0.617133688100026,training/common sample
-0.1639995937811686,training/common sample
0.0793840644231636,training/common sample
-2.391568983365785,training/common sample
1.5705704787155643,training/common sample
-0.584700241775327,training/common sample
-0.69401250650132,training/common sample
-0.5520369912850502,training/common sample
-0.7755604637092735,training/common sample
-2.758619183628141,training/common sample
-0.7297057814452541,training/common sample
-0.955679033542392,training/common sample
0.5249818300135448,training/common sample
0.5302140984378442,training/common sample
-0.5534943971930464,training/common sample
-3.762561212551084,training/common sample
-1.0981788257478535,training/common sample
-0.9650310459281908,training/common sample
-2.847556043314182,training/common sample
-1.4243890104277188,training/common sample
-3.859976282969237,training/common sample
-4.808703414735455,training/common sample
-0.5732610019927904,training/common sample
-2.562226507830424,training/common sample
-0.2466245099391591,training/common sample
0.8851038474631884,training/common sample
-0.5411947875628135,training/common sample
-3.9726766275828034,training/common sample
0.3277410527579696,training/common sample
-1.4690655227332758,training/common sample
-2.833852188784986,training/common sample
0.051114529004012,training/common sample
-0.3692713054625803,training/common sample
-0.5590608226223199,training/common sample
-0.6305449771077882,training/common sample
-0.4242228482318181,training/common sample
0.1808356902885959,training/common sample
0.0166527793898248,training/common sample
-1.017761265774587,training/common sample
-1.127958982616908,training/common sample
-2.74755725144456,training/common sample
0.3845743683870756,training/common sample
-0.2927530688268778,training/common sample
-1.0776762145740817,training/common sample
0.6161770687938226,training/common sample
-2.649333663156807,training/common sample
-0.9254036851807568,training/common sample
-2.332784794028073,training/common sample
-0.1721864132442214,training/common sample
0.3523022833900834,training/common sample
-3.4594310622463538,training/common sample
-0.5050724760728332,training/common sample
0.3976350652994953,training/common sample
0.5407598830186344,training/common sample
0.8222338712309302,training/common sample
-1.898586343600031,training/common sample
0.774638022313154,training/common sample
-1.491108834975446,training/common sample
-0.5827164900609557,training/common sample
-1.2797222924658638,training/common sample
0.3198609269193891,training/common sample
-0.6783714005447424,training/common sample
-2.219186594489538,training/common sample
-2.400773534228348,training/common sample
-3.38099062086099,training/common sample
0.4346826395872181,training/common sample
-1.4182260789179122,training/common sample
-0.3154087940000105,training/common sample
-1.6143437004480543,training/common sample
0.049293723140431,training/common sample
-1.5677531457883975,training/common sample
0.5736815586627262,training/common sample
-2.626482494549905,training/common sample
-1.1466248978342874,training/common sample
0.762553011168216,training/common sample
-0.6724862409283748,training/common sample
-1.8751058117103536,training/common sample
-2.6425045986729208,training/common sample
0.2786440912514364,training/common sample
-0.7864388938333026,training/common sample
-2.4822108487727914,training/common sample
0.0142169768937305,training/common sample
0.8500437930134512,training/common sample
0.5672860471393025,training/common sample
-2.205389377209292,training/common sample
-1.1610555478131264,training/common sample
-3.03505790135181,training/common sample
-0.4394110406054509,training/common sample
-1.4627667513499754,training/common sample
-1.700525999110274,training/common sample
0.7453260385461657,training/common sample
-0.6308139207373039,training/common sample
-4.978623848139112,training/common sample
-0.5720162041562461,training/common sample
0.1742468513146493,training/common sample
0.6113611570065679,training/common sample
-0.0816395662775609,training/common sample
-0.4193762812972242,training/common sample
-1.926880290076238,training/common sample
-4.746994667411018,training/common sample
-0.6157095518014523,training/common sample
0.4735655151105555,training/common sample
-2.313728246828651,training/common sample
-1.0702204042410872,training/common sample
-0.2815382864834419,training/common sample
0.727619187764707,training/common sample
0.125483084741106,training/common sample
-1.7272217522448974,training/common sample
-1.1969567683017366,training/common sample
-1.3022137026971232,training/common sample
-2.026128293121593,training/common sample
-0.4078147362470922,training/common sample
-0.4915789356450073,training/common sample
-0.6261444846351283,training/common sample
-5.478779110067094,training/common sample
0.2381436528167963,training/common sample
-1.7729329359847583,training/common sample
-0.7906293602610779,training/common sample
-3.6076088712731105,training/common sample
-2.0578495960775807,training/common sample
0.0393372828248565,training/common sample
-0.7076279697932886,training/common sample
-3.651212120017258,training/common sample
-0.5112081865526336,training/common sample
-1.8170497707965896,training/common sample
-1.2860698363242962,training/common sample
0.7205711770031626,training/common sample
-0.6882793742390324,training/common sample
-1.4172796471207527,training/common sample
-0.8421045669438038,training/common sample
-1.9947333870483663,training/common sample
-2.35013177285498,training/common sample
-0.9041337099300492,training/common sample
-0.1755099176610935,training/common sample
